severity,code,record_type,record_id,record_ref,stage,owner,retry_status,message
low,variant_missing_weight,variant,6676,PROT03SPU,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6677,PROT03SPU,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6678,PROT03SPU,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6693,PS-6692-6693,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6696,PS-6695-6696,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6698,PS-6697-6698,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6700,PS-6699-6700,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6704,PS-6701-6704,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6705,PS-6701-6705,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6707,PS-6706-6707,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6711,PS-6710-6711,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6712,PS-6701-6712,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6717,PS-6716-6717,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6719,PS-6718-6719,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6720,PS-6718-6720,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6721,PS-6718-6721,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6722,PS-6718-6722,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6723,PS-6718-6723,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6724,PS-6718-6724,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6725,PS-6718-6725,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6726,PS-6718-6726,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6727,PS-6718-6727,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6728,PS-6718-6728,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6729,PS-6718-6729,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6730,PS-6718-6730,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6731,PS-6718-6731,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6732,PS-6718-6732,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6733,PS-6718-6733,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6734,PS-6718-6734,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6735,PS-6718-6735,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6736,PS-6718-6736,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6737,PS-6718-6737,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6738,PS-6718-6738,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6739,PS-6718-6739,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6740,PS-6718-6740,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6741,PS-6718-6741,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6742,PS-6718-6742,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6743,PS-6718-6743,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6744,PS-6718-6744,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6745,PS-6718-6745,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
low,variant_missing_weight,variant,6746,PS-6718-6746,transform,client,needs-decision,no weight on the variation or its parent; shipping rates that depend on weight cannot be calculated
